colonia,calle,No.Casa,C.P.,Ciudad,lat,lon,geo_status,direccion_consultada,aprox_por_cp
MESA DE LOS OCOTES,BETABEL,23,45189,zapopan,20.765936,-103.3434788,OK,"BETABEL 23, MESA DE LOS OCOTES, 45189, zapopan, México",0
RESIDENCIAL AZALEAS,SERVIDOR PUBLIC,1425,45230,zapopan,20.619359,-103.4540669,ZERO_RESULTS,"SERVIDOR PUBLIC 1425, RESIDENCIAL AZALEAS, 45230, zapopan, México",1
LAGOS D OTE ZONA TET,LICURGO,336,44770,Guadalajara,20.6727086,-103.2764487,ZERO_RESULTS,"LICURGO 336, LAGOS D OTE ZONA TET, 44770, Guadalajara, México",1
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,20.7621201,-103.3342766,OK,"VISTA BONITA 739, VISTA HERMOSA, 45189, zapopan, México",0
JARDINES DEL VERGEL,JARDIN DE NARDO,1527,45180,zapopan,20.7361467,-103.3527111,ZERO_RESULTS,"JARDIN DE NARDO 1527, JARDINES DEL VERGEL, 45180, zapopan, México",1
JARDINES DEL NILO,MANUEL RIVERA C,2818,44860,Guadalajara,20.6446505,-103.2885224,OK,"MANUEL RIVERA C 2818, JARDINES DEL NILO, 44860, Guadalajara, México",0
POLANQUITO,MIGUEL MACIAS,3653,44969,Guadalajara,20.6177446,-103.3724473,ZERO_RESULTS,"MIGUEL MACIAS 3653, POLANQUITO, 44969, Guadalajara, México",1
OBLATOS,BATALLA DE IZUC,2508,44700,Guadalajara,20.6958496,-103.2980962,OK,"BATALLA DE IZUC 2508, OBLATOS, 44700, Guadalajara, México",0
OBLATOS PONIENTE,HDA LAS CRUCES,2158,44700,Guadalajara,20.6958496,-103.2980962,OK,"HDA LAS CRUCES 2158, OBLATOS PONIENTE, 44700, Guadalajara, México",0
SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,zapopan,20.7069491,-103.4540669,OK,"MIGUEL MIRAMON 13, SAN JUAN DE OCOTAN, 45019, zapopan, México",0
RANCHO NUEVO,CELERINO NAVARR,4135,44240,zapopan,20.7173252,-103.3226322,OK,"CELERINO NAVARR 4135, RANCHO NUEVO, 44240, zapopan, México",0
CONDOMINIO MALAGA,AV CENTRAL,1351,45117,zapopan,20.6903559,-103.4331153,ZERO_RESULTS,"AV CENTRAL 1351, CONDOMINIO MALAGA, 45117, zapopan, México",1
LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,20.6501203,-103.3200361,OK,"LUIS QUINTANAR 746, LOMAS DEL PARADERO, 44840, Guadalajara, México",0
LA FLORIDA,FLORAL,15,45234,zapopan,20.5994925,-103.427324,OK,"FLORAL 15, LA FLORIDA, 45234, zapopan, México",0
SANTA FE,EMILIANO ZAPATA,574,45168,zapopan,20.7146168,-103.3916907,OK,"EMILIANO ZAPATA 574, SANTA FE, 45168, zapopan, México",0
MIRAVALLE II,PEDRO PATINO,643,44990,Guadalajara,20.6171935,-103.3515091,ZERO_RESULTS,"PEDRO PATINO 643, MIRAVALLE II, 44990, Guadalajara, México",1
JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,20.7070511,-103.3601728,ZERO_RESULTS,"ENRIQUE DIAZ DE 2336, JARDINES DEL COUNTRY, 44210, Guadalajara, México",1
AYUNTAMIENTO,BERNARDO DE BAL,1170,44620,Guadalajara,20.698509,-103.3666709,ZERO_RESULTS,"BERNARDO DE BAL 1170, AYUNTAMIENTO, 44620, Guadalajara, México",1
VILLAS DE GADALUPE,AV PATRIA,4177,44720,Guadalajara,20.6849705,-103.2719779,OK,"AV PATRIA 4177, VILLAS DE GADALUPE, 44720, Guadalajara, México",0
FRACC JARDINES DE BELEN,TORONJA,41,45200,zapopan,20.8127107,-103.482546,OK,"TORONJA 41, FRACC JARDINES DE BELEN, 45200, zapopan, México",0
ARENALES TAPATIOS,DIAMANTE,114,45066,zapopan,20.6340227,-103.4564579,OK,"DIAMANTE 114, ARENALES TAPATIOS, 45066, zapopan, México",0
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,20.6456359,-103.3754284,OK,"REYES CATOLICOS 2151, JARDINES DE LA CRUZ, 44950, Guadalajara, México",0
VALENTIN GOMEZ FARIA,JUAN DE DIOS CO,12,44977,Guadalajara,20.6184232,-103.3637828,ZERO_RESULTS,"JUAN DE DIOS CO 12, VALENTIN GOMEZ FARIA, 44977, Guadalajara, México",1
MIRAVALLE II,HERMENEGILDO BU,4308,44990,Guadalajara,20.6155632,-103.3466663,OK,"HERMENEGILDO BU 4308, MIRAVALLE II, 44990, Guadalajara, México",0
MORELOS,CISNE,1332,44910,Guadalajara,20.6558177,-103.3584941,OK,"CISNE 1332, MORELOS, 44910, Guadalajara, México",0
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,20.6549543,-103.2980962,ZERO_RESULTS,"RAMOS ARIZPE 451, ELECTRICISTAS, 44810, Guadalajara, México",1
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,20.6236348,-103.3945976,OK,"JAIME TORRES B 3090, U H EL SAUZ INF, 44987, Guadalajara, México",0
U H ATLAS,RIO VOLGA,1386,44870,Guadalajara,20.6506175,-103.3306929,OK,"RIO VOLGA 1386, U H ATLAS, 44870, Guadalajara, México",0
MORELOS,PELICANO,1272,44910,Guadalajara,20.6492816,-103.3565418,OK,"PELICANO 1272, MORELOS, 44910, Guadalajara, México",0
BEATRIZ HERNANDEZ,MARGARITA GUTIE,3497,44760,Guadalajara,20.6814629,-103.2848051,OK,"MARGARITA GUTIE 3497, BEATRIZ HERNANDEZ, 44760, Guadalajara, México",0
SAN CARLOS,LOS ANGELES,171,44460,Guadalajara,20.6580261,-103.3420607,OK,"LOS ANGELES 171, SAN CARLOS, 44460, Guadalajara, México",0
JARDINES DE LA CRUZ,ISLA ASENCION,3108,44950,Guadalajara,20.6375951,-103.3810856,OK,"ISLA ASENCION 3108, JARDINES DE LA CRUZ, 44950, Guadalajara, México",0
FRACC LOS PINOS,AV  COMPOSITORE,3850,45120,zapopan,20.6788618,-103.4074211,OK,"AV  COMPOSITORE 3850, FRACC LOS PINOS, 45120, zapopan, México",0
LAS AGUILAS,RIO TOMATLAN,800,45080,zapopan,20.6259866,-103.4079802,OK,"RIO TOMATLAN 800, LAS AGUILAS, 45080, zapopan, México",0
VILLA FONTANA DIAMANTE,AV LAS TORRES,1896,45200,zapopan,20.7793015,-103.4709142,OK,"AV LAS TORRES 1896, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
SAN RAFAEL,CARLOS GONZALEZ,280,44810,Guadalajara,20.6570889,-103.2966814,OK,"CARLOS GONZALEZ 280, SAN RAFAEL, 44810, Guadalajara, México",0
LOMAS DL PARAISO 1,RAFAEL CARDENAS,290,44250,Guadalajara,20.7248011,-103.3191934,OK,"RAFAEL CARDENAS 290, LOMAS DL PARAISO 1, 44250, Guadalajara, México",0
COLLY SITIO,ROMANA,6570,45036,zapopan,20.6539128,-103.4391923,OK,"ROMANA 6570, COLLY SITIO, 45036, zapopan, México",0
REAL QUINTAS DEL VALLE,CIRCUITO REAL S,0,45138,zapopan,20.7531188,-103.4361485,OK,"CIRCUITO REAL S 0, REAL QUINTAS DEL VALLE, 45138, zapopan, México",0
BARRIO ANALCO,ABASOLO,147,44450,Guadalajara,20.6686628,-103.3358207,OK,"ABASOLO 147, BARRIO ANALCO, 44450, Guadalajara, México",0
TETLAN,GIGANTES,108,44820,Guadalajara,20.6563045,-103.2807779,ZERO_RESULTS,"GIGANTES 108, TETLAN, 44820, Guadalajara, México",1
BARRANQUITAS,PINO SUAREZ,879,44270,Guadalajara,20.6902983,-103.3467196,OK,"PINO SUAREZ 879, BARRANQUITAS, 44270, Guadalajara, México",0
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,20.7701033,-103.3538012,OK,"ANAHUAC 52, MESA COLORADA PTE, 45189, zapopan, México",0
BATALLON SN PATRICIO,CALZADA INDEPEN,503,44300,Guadalajara,20.7164167,-103.3194369,OK,"CALZADA INDEPEN 503, BATALLON SN PATRICIO, 44300, Guadalajara, México",0
FRACC PALERMO,MARINA,204,45200,zapopan,20.8156952,-103.4614959,OK,"MARINA 204, FRACC PALERMO, 45200, zapopan, México",0
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,20.6407578,-103.4490409,OK,"BAHIA MAGDALENA 5, MIRAMAR, 45060, zapopan, México",0
ARENALES TAPATIOS,AV GUADALUPE,132,45066,zapopan,20.6365725,-103.4603705,OK,"AV GUADALUPE 132, ARENALES TAPATIOS, 45066, zapopan, México",0
LADRON DE GUEVARA,FRAY LUIS DE PA,443,44600,Guadalajara,20.6769383,-103.3717253,OK,"FRAY LUIS DE PA 443, LADRON DE GUEVARA, 44600, Guadalajara, México",0
MESA DE LOS OCOTES,PASEO DE LOS PI,3153,45189,zapopan,20.7641349,-103.3399585,ZERO_RESULTS,"PASEO DE LOS PI 3153, MESA DE LOS OCOTES, 45189, zapopan, México",1
HUENTITAN EL BAJO,VOLCAN VIRGEN,182,44250,Guadalajara,20.7305287,-103.3169957,OK,"VOLCAN VIRGEN 182, HUENTITAN EL BAJO, 44250, Guadalajara, México",0
LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,zapopan,20.6401759,-103.4491199,OK,"PUERTO TAMPICO 80, LOMAS DE MIRAMAR, 45060, zapopan, México",0
VILLAS SAN IGNACIO,PRIV LUIS G MON,337,45180,zapopan,20.7361467,-103.3527111,ZERO_RESULTS,"PRIV LUIS G MON 337, VILLAS SAN IGNACIO, 45180, zapopan, México",1
EL FORTIN,ALAMO,1359,45066,zapopan,20.6311593,-103.4835357,OK,"ALAMO 1359, EL FORTIN, 45066, zapopan, México",0
VILLA FONTANA DIAMANTE,FUENTE GRAFITO,8884,45200,zapopan,20.7794945,-103.4746692,OK,"FUENTE GRAFITO 8884, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
CIUDAD GRANJA,CALZ DE LOS LA,164,45010,zapopan,20.6782083,-103.4482868,OK,"CALZ DE LOS LA 164, CIUDAD GRANJA, 45010, zapopan, México",0
RINCONADA DL AUDITOR,ALBERTO CINTA,39,45180,zapopan,20.7367417,-103.3425667,OK,"ALBERTO CINTA 39, RINCONADA DL AUDITOR, 45180, zapopan, México",0
DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,zapopan,20.7327168,-103.3545248,OK,"FRANCISCO VILLA 27, DIVISION DL NTE ZAP, 45180, zapopan, México",0
SAN ANDRES,AVELINO M PRESA,3335,44810,Guadalajara,20.6611419,-103.2904612,OK,"AVELINO M PRESA 3335, SAN ANDRES, 44810, Guadalajara, México",0
SAN ANDRES,GOMEZ FARIAS,2319,44810,Guadalajara,20.6606171,-103.3015475,OK,"GOMEZ FARIAS 2319, SAN ANDRES, 44810, Guadalajara, México",0
JARDINES  DEL BOSQUE,PLACERES,806,44520,zapopan,20.6652714,-103.3920469,OK,"PLACERES 806, JARDINES  DEL BOSQUE, 44520, zapopan, México",0
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,20.69615,-103.3305,OK,"CIRCUNVALACION 258, HOGARES GUADALAJARA, 44340, Guadalajara, México",0
PENAL,PEDRO CELESTINO,482,44730,Guadalajara,20.6676605,-103.3011651,OK,"PEDRO CELESTINO 482, PENAL, 44730, Guadalajara, México",0
DEL FRESNO,CIPRES,1738,44900,Guadalajara,20.6579742,-103.3660875,OK,"CIPRES 1738, DEL FRESNO, 44900, Guadalajara, México",0
EJIDAL LOMA BONITA,PEDRO MORENO,3308,45085,zapopan,20.6318701,-103.4051802,OK,"PEDRO MORENO 3308, EJIDAL LOMA BONITA, 45085, zapopan, México",0
FRACC MIRADOR D SN I,AV INDUSTRIA TE,2030,45133,zapopan,20.7539705,-103.3896942,OK,"AV INDUSTRIA TE 2030, FRACC MIRADOR D SN I, 45133, zapopan, México",0
TETLAN,JOSE RAMOS,4342,44820,Guadalajara,20.6607945,-103.2718488,OK,"JOSE RAMOS 4342, TETLAN, 44820, Guadalajara, México",0
REAL DE VALDEPE?S,RINCONADA DEL C,1327,45130,zapopan,20.756436,-103.400611,OK,"RINCONADA DEL C 1327, REAL DE VALDEPE?S, 45130, zapopan, México",0
VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,zapopan,20.724594,-103.3668962,OK,"PABLO QUIROGA 215, VILLAS SAN IGNACIO, 45180, zapopan, México",0
EL HUMEDO,RIO ACAPONETA,2,45200,zapopan,20.7940686,-103.4916041,OK,"RIO ACAPONETA 2, EL HUMEDO, 45200, zapopan, México",0
MARAVILLA,SANTA JULIA,1334,44700,Guadalajara,20.6971899,-103.3050758,OK,"SANTA JULIA 1334, MARAVILLA, 44700, Guadalajara, México",0
MESA COLORADA PTE,DELLI,1825,45189,zapopan,20.7705003,-103.3479558,OK,"DELLI 1825, MESA COLORADA PTE, 45189, zapopan, México",0
LA CAMPESINA,JOSE MARIA SARM,1488,44769,Guadalajara,20.682162,-103.2688117,OK,"JOSE MARIA SARM 1488, LA CAMPESINA, 44769, Guadalajara, México",0
INDEPENDENCIA PTE,ROGELIO BACON,1676,44290,Guadalajara,20.704908,-103.3332698,OK,"ROGELIO BACON 1676, INDEPENDENCIA PTE, 44290, Guadalajara, México",0
EL BRISE?,PASEO DE LA MAT,200,45236,zapopan,20.6193793,-103.4352826,OK,"PASEO DE LA MAT 200, EL BRISE?, 45236, zapopan, México",0
EL BATAN,ALCALDE,288,45190,zapopan,20.7208648,-103.3458239,OK,"ALCALDE 288, EL BATAN, 45190, zapopan, México",0
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,20.7155528,-103.3156425,OK,"PRIV OPALO 17, BOSQUES D LA CANTERA, 44306, Guadalajara, México",0
RESIDENCIAL GUADALUP,MISION SAN PATR,350,45030,zapopan,20.655508,-103.4356686,OK,"MISION SAN PATR 350, RESIDENCIAL GUADALUP, 45030, zapopan, México",0
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,20.6494332,-103.4073144,OK,"QUETZALCOATL 232, CIUDAD DEL SOL, 45050, zapopan, México",0
SANTA TERESITA,ALFREDO CHAVERO,16,44600,Guadalajara,20.6769383,-103.3717253,ZERO_RESULTS,"ALFREDO CHAVERO 16, SANTA TERESITA, 44600, Guadalajara, México",1
U H FOVISSSTE ESTADI,LISBOA,28,44307,Guadalajara,20.7140427,-103.3175821,ZERO_RESULTS,"LISBOA 28, U H FOVISSSTE ESTADI, 44307, Guadalajara, México",1
VIRREYES RESIDENCIAL,AV NACIONES UNI,6904,45110,zapopan,20.6989203,-103.4078335,ZERO_RESULTS,"AV NACIONES UNI 6904, VIRREYES RESIDENCIAL, 45110, zapopan, México",1
COLINAS D LA PRIMAVE,CASCADA,147,45066,zapopan,20.6372165,-103.470043,OK,"CASCADA 147, COLINAS D LA PRIMAVE, 45066, zapopan, México",0
JARDINES DE LA CRUZ,ISLA MADAGASCAR,3111,44950,Guadalajara,20.6386379,-103.3861274,OK,"ISLA MADAGASCAR 3111, JARDINES DE LA CRUZ, 44950, Guadalajara, México",0
IXTLAHUACAN DEL RIO,HDA SAN MIGUEL,10,45260,zapopan,20.8692461,-103.2355005,OK,"HDA SAN MIGUEL 10, IXTLAHUACAN DEL RIO, 45260, zapopan, México",0
LOMAS DL VALLE VI UN,CANCER,3992,45129,zapopan,20.6850906,-103.4083204,OK,"CANCER 3992, LOMAS DL VALLE VI UN, 45129, zapopan, México",0
PRADOS TEPEYAC,PRADO DE LAS RO,308,45050,zapopan,20.6517437,-103.4136118,ZERO_RESULTS,"PRADO DE LAS RO 308, PRADOS TEPEYAC, 45050, zapopan, México",1
VILLA UNIVESITARIA,AV PATRIA,1446,45110,zapopan,20.697359,-103.4155674,OK,"AV PATRIA 1446, VILLA UNIVESITARIA, 45110, zapopan, México",0
1RO DE MAYO 1A SECCI,CARLOS A CARRIL,527,44970,Guadalajara,20.6225824,-103.3572848,ZERO_RESULTS,"CARLOS A CARRIL 527, 1RO DE MAYO 1A SECCI, 44970, Guadalajara, México",1
SAN ISIDRO EJIDAL,NUEVO MEXICO,250,45147,zapopan,20.7300734,-103.3976135,OK,"NUEVO MEXICO 250, SAN ISIDRO EJIDAL, 45147, zapopan, México",0
FRACC CUSPIDE,SENDA DEL OCOTE,22,45200,zapopan,20.816668,-103.4838407,OK,"SENDA DEL OCOTE 22, FRACC CUSPIDE, 45200, zapopan, México",0
ZALATE II,OTILIO GONZALEZ,1116,44760,Guadalajara,20.6793445,-103.2748488,OK,"OTILIO GONZALEZ 1116, ZALATE II, 44760, Guadalajara, México",0
GENERAL REAL,PENSADOR MEXICA,1070,44400,Guadalajara,20.665244,-103.3312763,OK,"PENSADOR MEXICA 1070, GENERAL REAL, 44400, Guadalajara, México",0
LA AURORA,SALVADOR LOPEZ,1750,44790,Guadalajara,20.6615108,-103.2837726,OK,"SALVADOR LOPEZ 1750, LA AURORA, 44790, Guadalajara, México",0
REAL DE VALDEPE?S,CALLE G 1470 TO,1470,45130,zapopan,20.7571926,-103.3969976,OK,"CALLE G 1470 TO 1470, REAL DE VALDEPE?S, 45130, zapopan, México",0
SANTA ELENA,ASTURIAS,1581,44230,Guadalajara,20.714497,-103.3376018,OK,"ASTURIAS 1581, SANTA ELENA, 44230, Guadalajara, México",0
RESID LAS ARBOLEDAS,AURORA BOREAL N,4170,45070,zapopan,20.6282613,-103.4283633,OK,"AURORA BOREAL N 4170, RESID LAS ARBOLEDAS, 45070, zapopan, México",0
RESIDENC LA ESTANCIA,WOLFANG AMADEUS,5552,45030,zapopan,20.6638594,-103.4266138,ZERO_RESULTS,"WOLFANG AMADEUS 5552, RESIDENC LA ESTANCIA, 45030, zapopan, México",1
VALLE REAL,PASEO SAN ARTUR,685,45019,zapopan,20.724178,-103.4464948,OK,"PASEO SAN ARTUR 685, VALLE REAL, 45019, zapopan, México",0
BLANCO Y CUELLAR,EMILIO RABAZA,2132,44730,Guadalajara,20.6795279,-103.3046447,OK,"EMILIO RABAZA 2132, BLANCO Y CUELLAR, 44730, Guadalajara, México",0
CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,zapopan,20.6848788,-103.4100003,ZERO_RESULTS,"PASEO DEL ARCO 4098, CONJ LOMAS ALTAS, 45128, zapopan, México",1
TALPITA,SANTO TOMAS,1786,44719,Guadalajara,20.6835307,-103.3103183,OK,"SANTO TOMAS 1786, TALPITA, 44719, Guadalajara, México",0
VALLE DE LOS MOLINOS,BERNA,75,45200,zapopan,20.8557347,-103.4231866,OK,"BERNA 75, VALLE DE LOS MOLINOS, 45200, zapopan, México",0
LA PALMITA,MANUEL GONZALEZ,518,45180,zapopan,20.7299998,-103.3587965,OK,"MANUEL GONZALEZ 518, LA PALMITA, 45180, zapopan, México",0
EL ARENAL,PROLONGACION SA,43,45350,zapopan,20.775698,-103.6951543,OK,"PROLONGACION SA 43, EL ARENAL, 45350, zapopan, México",0
RESIDENCIAL LA CRUZ,ISLA ABACO,3086,44950,Guadalajara,20.6372977,-103.3783132,OK,"ISLA ABACO 3086, RESIDENCIAL LA CRUZ, 44950, Guadalajara, México",0
LA HACIENDITA,SAN MARTIN,2341,45230,zapopan,20.614487,-103.4510511,OK,"SAN MARTIN 2341, LA HACIENDITA, 45230, zapopan, México",0
AGRICOLA,DALIA,138,45236,zapopan,20.6164199,-103.4309929,OK,"DALIA 138, AGRICOLA, 45236, zapopan, México",0
ARTESANOS,INDEPENDENCIA,919,44200,Guadalajara,20.6868335,-103.3572848,ZERO_RESULTS,"INDEPENDENCIA 919, ARTESANOS, 44200, Guadalajara, México",1
LA ESPERANZA,IGUALDAD,186,44300,Guadalajara,20.7097772,-103.319574,OK,"IGUALDAD 186, LA ESPERANZA, 44300, Guadalajara, México",0
LA ESTRADA,HIDALAGO,6,45200,zapopan,20.7928023,-103.475746,OK,"HIDALAGO 6, LA ESTRADA, 45200, zapopan, México",0
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,20.6568141,-103.3955556,ZERO_RESULTS,"AV ECONOMOS 6951, RINCONADA DEL BOSQUE, 44510, Guadalajara, México",1
HDA SAN ISIDRO,LA VILLA,455,45147,zapopan,20.7303804,-103.3977222,OK,"LA VILLA 455, HDA SAN ISIDRO, 45147, zapopan, México",0
CANTARRANAS,MIGUEL BERNAL,3327,44829,Guadalajara,20.6582857,-103.2879025,OK,"MIGUEL BERNAL 3327, CANTARRANAS, 44829, Guadalajara, México",0
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,20.7155528,-103.3156425,OK,"PRIV OPALO 17, BOSQUES D LA CANTERA, 44306, Guadalajara, México",0
FRACC CUSPIDE,SAN MATEO 1155,27,45200,zapopan,20.7948552,-103.4680094,OK,"SAN MATEO 1155 27, FRACC CUSPIDE, 45200, zapopan, México",0
EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,20.6820247,-103.3161386,ZERO_RESULTS,"EMILIANO ZAPATA 780, EL MIRADOR, 44370, Guadalajara, México",1
PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,20.6771079,-103.3492079,OK,"AV MIGUEL HIDAL 469, PARQUE REVOLUCION, 44100, Guadalajara, México",0
SANTA ANA TEPETITLAN,HIDALGO,35,45230,zapopan,20.619359,-103.4540669,OK,"HIDALGO 35, SANTA ANA TEPETITLAN, 45230, zapopan, México",0
U H LAZARO CARDENAS,OTHON BLANCO CA,4087,44490,Guadalajara,20.6214684,-103.3341835,ZERO_RESULTS,"OTHON BLANCO CA 4087, U H LAZARO CARDENAS, 44490, Guadalajara, México",1
VALLE REAL,AV RAMON CORONA,2748,45019,zapopan,20.7350169,-103.4591247,OK,"AV RAMON CORONA 2748, VALLE REAL, 45019, zapopan, México",0
MEZQUITAN COUNTRY,DIAGONAL NAJERA,1876,44260,Guadalajara,20.6923623,-103.3656108,OK,"DIAGONAL NAJERA 1876, MEZQUITAN COUNTRY, 44260, Guadalajara, México",0
FRACC REAL DEL BOSQUE,CALLE CAMPO REA,371,45130,zapopan,20.7553494,-103.3950919,OK,"CALLE CAMPO REA 371, FRACC REAL DEL BOSQUE, 45130, zapopan, México",0
EL CENTRO,JUAREZ,400,44100,Guadalajara,20.6752833,-103.3487526,OK,"JUAREZ 400, EL CENTRO, 44100, Guadalajara, México",0
FEDERALISMO,MONTE HIMALAYA,1416,44350,Guadalajara,20.6915679,-103.3171196,OK,"MONTE HIMALAYA 1416, FEDERALISMO, 44350, Guadalajara, México",0
HIGUERILLAS,MARIANO RODRIGU,2669,44470,Guadalajara,20.6327983,-103.3489234,OK,"MARIANO RODRIGU 2669, HIGUERILLAS, 44470, Guadalajara, México",0
VALLARTA SAN JORGE,TUCIDIDES,156,44690,Guadalajara,20.6782031,-103.3959828,OK,"TUCIDIDES 156, VALLARTA SAN JORGE, 44690, Guadalajara, México",0
LOMAS DE MIRAMAR,PUERTO CHAMELA,314,45060,zapopan,20.6386782,-103.4497318,OK,"PUERTO CHAMELA 314, LOMAS DE MIRAMAR, 45060, zapopan, México",0
VICENTE GUERRERO,C CEDROS,15,45134,zapopan,20.7626388,-103.4496737,OK,"C CEDROS 15, VICENTE GUERRERO, 45134, zapopan, México",0
LA LOMA,LUIS PAEZ BROTC,1574,44410,Guadalajara,20.6606419,-103.3218702,OK,"LUIS PAEZ BROTC 1574, LA LOMA, 44410, Guadalajara, México",0
RESIDENCIAL TESISTAN,PARQUE MEXICANO,150,45200,zapopan,20.7990046,-103.4673951,OK,"PARQUE MEXICANO 150, RESIDENCIAL TESISTAN, 45200, zapopan, México",0
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,20.7561115,-103.4015168,OK,"ALAMBIQUE 51, REAL DE VALDEPE?S, 45130, zapopan, México",0
SAN MARCOS,CANTERA,819,44330,Guadalajara,20.6966917,-103.3150026,OK,"CANTERA 819, SAN MARCOS, 44330, Guadalajara, México",0
LOMAS DEL CENTINELA,PASEO DEL OLMO,328,45187,zapopan,20.7553425,-103.3792621,OK,"PASEO DEL OLMO 328, LOMAS DEL CENTINELA, 45187, zapopan, México",0
AMERICANA,MEXICALLTZINGO,1944,44160,Guadalajara,20.6683939,-103.3633498,OK,"MEXICALLTZINGO 1944, AMERICANA, 44160, Guadalajara, México",0
HERMOSA PROVIN ZO TE,TELEFONISTAS,3331,44770,Guadalajara,20.6684351,-103.2856733,OK,"TELEFONISTAS 3331, HERMOSA PROVIN ZO TE, 44770, Guadalajara, México",0
VILLA FONTANA DIAMANTE,FUENTE BRILLANT,1730,45200,zapopan,20.7792911,-103.4708797,OK,"FUENTE BRILLANT 1730, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
ARANDAS,HACIENDA LA ERR,1877,44720,Guadalajara,20.6886638,-103.2887465,OK,"HACIENDA LA ERR 1877, ARANDAS, 44720, Guadalajara, México",0
LOS ALMENDROS,ANTONIO GARCIA,3912,44240,Guadalajara,20.7144294,-103.3297904,OK,"ANTONIO GARCIA 3912, LOS ALMENDROS, 44240, Guadalajara, México",0
UNIDAD BELISARIO DOM,JOSE LUIS MORA,1212,44329,Guadalajara,20.6847872,-103.3218364,OK,"JOSE LUIS MORA 1212, UNIDAD BELISARIO DOM, 44329, Guadalajara, México",0
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,20.6220647,-103.3430786,OK,"AVDE LA PATRIA 202, EL MANANTIAL S REFOR, 44470, Guadalajara, México",0
