colonia,calle,No.Casa,C.P.,Ciudad,lat,lon,geo_status,direccion_consultada,aprox_por_cp
RESIDENCIAL LA CRUZ,ISLA ABACO,3086,44950,Guadalajara,20.6372977,-103.3783132,OK,"ISLA ABACO 3086, RESIDENCIAL LA CRUZ, 44950, Guadalajara, México",0
MARAVILLA,MESA DEL NORTE,1272,44700,Guadalajara,20.6995569,-103.304327,OK,"MESA DEL NORTE 1272, MARAVILLA, 44700, Guadalajara, México",0
SAN VICENTE,MONTES MARCIANO,2173,44330,Guadalajara,20.7037749,-103.3160088,OK,"MONTES MARCIANO 2173, SAN VICENTE, 44330, Guadalajara, México",0
OBLATOS PONIENTE,JUAN PABLO II,3165,44700,Guadalajara,20.7017889,-103.2867249,OK,"JUAN PABLO II 3165, OBLATOS PONIENTE, 44700, Guadalajara, México",0
RESIDENC LA ESTANCIA,WOLFANG AMADEUS,5552,45030,zapopan,20.6638594,-103.4266138,ZERO_RESULTS,"WOLFANG AMADEUS 5552, RESIDENC LA ESTANCIA, 45030, zapopan, México",1
PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,20.6771079,-103.3492079,OK,"AV MIGUEL HIDAL 469, PARQUE REVOLUCION, 44100, Guadalajara, México",0
REAL DE TESISTAN,PASEO DE LA ARB,176,45200,zapopan,20.7826297,-103.4722075,OK,"PASEO DE LA ARB 176, REAL DE TESISTAN, 45200, zapopan, México",0
SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,zapopan,20.7069491,-103.4540669,OK,"MIGUEL MIRAMON 13, SAN JUAN DE OCOTAN, 45019, zapopan, México",0
JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,20.6482827,-103.2880203,OK,"JOSE FERNANDEZ 3365, JARDINES DE LOS POET, 44820, Guadalajara, México",0
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,20.7561115,-103.4015168,OK,"ALAMBIQUE 51, REAL DE VALDEPE?S, 45130, zapopan, México",0
VILLA FONTANA DIAMANTE,AV LAS TORRES,1896,45200,zapopan,20.7793015,-103.4709142,OK,"AV LAS TORRES 1896, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
PRADOS TEPEYAC,PRADO DE LAS RO,308,45050,zapopan,20.6517437,-103.4136118,ZERO_RESULTS,"PRADO DE LAS RO 308, PRADOS TEPEYAC, 45050, zapopan, México",1
BARRIO ANALCO,ABASOLO,147,44450,Guadalajara,20.6686628,-103.3358207,OK,"ABASOLO 147, BARRIO ANALCO, 44450, Guadalajara, México",0
LOMAS DE POLANCO,RAMON ALCORTA,1597,44960,Guadalajara,20.6305683,-103.3687218,OK,"RAMON ALCORTA 1597, LOMAS DE POLANCO, 44960, Guadalajara, México",0
JARDINES DEL VERGEL,JARDIN DE NARDO,1527,45180,zapopan,20.7361467,-103.3527111,ZERO_RESULTS,"JARDIN DE NARDO 1527, JARDINES DEL VERGEL, 45180, zapopan, México",1
CONDOMINIO MALAGA,AV CENTRAL,1351,45117,zapopan,20.6903559,-103.4331153,ZERO_RESULTS,"AV CENTRAL 1351, CONDOMINIO MALAGA, 45117, zapopan, México",1
GUADALUPANA,CELEDONIO PADIL,2162,44220,Guadalajara,20.710623,-103.3553701,OK,"CELEDONIO PADIL 2162, GUADALUPANA, 44220, Guadalajara, México",0
UNIDAD JARDINES SEAT,JARDINES DE LOS,1233,45180,zapopan,20.7361467,-103.3527111,OK,"JARDINES DE LOS 1233, UNIDAD JARDINES SEAT, 45180, zapopan, México",0
FRACC CUSPIDE,CAMINO AL POTRE,1200,45200,zapopan,20.8038746,-103.4967173,OK,"CAMINO AL POTRE 1200, FRACC CUSPIDE, 45200, zapopan, México",0
OBLATOS PONIENTE,HACIENDA LA PUR,2415,44700,Guadalajara,20.6958496,-103.2980962,OK,"HACIENDA LA PUR 2415, OBLATOS PONIENTE, 44700, Guadalajara, México",0
LOMAS DL VALLE VI UN,CANCER,3992,45129,zapopan,20.6850906,-103.4083204,OK,"CANCER 3992, LOMAS DL VALLE VI UN, 45129, zapopan, México",0
VILLA FONTANA DIAMANTE,FUENTE GRAFITO,8884,45200,zapopan,20.7794945,-103.4746692,OK,"FUENTE GRAFITO 8884, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
U H ATLAS,RIO VOLGA,1386,44870,Guadalajara,20.6506175,-103.3306929,OK,"RIO VOLGA 1386, U H ATLAS, 44870, Guadalajara, México",0
INDIGENA D MEZQUITAN,18 DE MARZO,409,45190,zapopan,20.7385176,-103.3320104,OK,"18 DE MARZO 409, INDIGENA D MEZQUITAN, 45190, zapopan, México",0
MIRAVALLE,MAURICIO CAMPOS,512,44990,Guadalajara,20.6099475,-103.344742,OK,"MAURICIO CAMPOS 512, MIRAVALLE, 44990, Guadalajara, México",0
AYUNTAMIENTO,BERNARDO DE BAL,1170,44620,Guadalajara,20.698509,-103.3666709,ZERO_RESULTS,"BERNARDO DE BAL 1170, AYUNTAMIENTO, 44620, Guadalajara, México",1
PASEOS DEL SOL,TOMAS BALCAZAR,5404,45079,zapopan,20.6371278,-103.4270208,OK,"TOMAS BALCAZAR 5404, PASEOS DEL SOL, 45079, zapopan, México",0
NUEVO MEXICO,COPALITA,2711,45138,zapopan,20.7647237,-103.4396973,OK,"COPALITA 2711, NUEVO MEXICO, 45138, zapopan, México",0
BARRANQUITAS,PINO SUAREZ,879,44270,Guadalajara,20.6902983,-103.3467196,OK,"PINO SUAREZ 879, BARRANQUITAS, 44270, Guadalajara, México",0
GARIBAY,DAMASCO,785,44750,Guadalajara,20.6736568,-103.295105,OK,"DAMASCO 785, GARIBAY, 44750, Guadalajara, México",0
"FRACC, LOS MOLINOS",PLATA,70,45200,zapopan,20.8193378,-103.4428879,OK,"PLATA 70, FRACC, LOS MOLINOS, 45200, zapopan, México",0
FRACC MIRADOR D SN I,AV INDUSTRIA TE,2030,45133,zapopan,20.7539705,-103.3896942,OK,"AV INDUSTRIA TE 2030, FRACC MIRADOR D SN I, 45133, zapopan, México",0
ALTAMIRA,AV AMERICA,580,45160,zapopan,20.7139958,-103.3832788,ZERO_RESULTS,"AV AMERICA 580, ALTAMIRA, 45160, zapopan, México",1
EL CARMEN,FRANCISCO MARCO,2616,44980,Guadalajara,20.6245424,-103.385549,OK,"FRANCISCO MARCO 2616, EL CARMEN, 44980, Guadalajara, México",0
FRACC REAL DEL BOSQUE,CALLE CAMPO REA,371,45130,zapopan,20.7553494,-103.3950919,OK,"CALLE CAMPO REA 371, FRACC REAL DEL BOSQUE, 45130, zapopan, México",0
RANCHO NUEVO,DOMINGO RAMIRE,1150,44240,Guadalajara,20.7209179,-103.331296,OK,"DOMINGO RAMIRE 1150, RANCHO NUEVO, 44240, Guadalajara, México",0
OBLATOS PONIENTE,HDA LAS CRUCES,2158,44700,Guadalajara,20.6958496,-103.2980962,OK,"HDA LAS CRUCES 2158, OBLATOS PONIENTE, 44700, Guadalajara, México",0
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,20.6220647,-103.3430786,OK,"AVDE LA PATRIA 202, EL MANANTIAL S REFOR, 44470, Guadalajara, México",0
ARENALES TAPATIOS,DIAMANTE,114,45066,zapopan,20.6340227,-103.4564579,OK,"DIAMANTE 114, ARENALES TAPATIOS, 45066, zapopan, México",0
VALLE DE LOS MOLINOS,BERNA,75,45200,zapopan,20.8557347,-103.4231866,OK,"BERNA 75, VALLE DE LOS MOLINOS, 45200, zapopan, México",0
VICENTE GUERRERO,C CEDROS,15,45134,zapopan,20.7626388,-103.4496737,OK,"C CEDROS 15, VICENTE GUERRERO, 45134, zapopan, México",0
PENAL,PEDRO CELESTINO,482,44730,Guadalajara,20.6676605,-103.3011651,OK,"PEDRO CELESTINO 482, PENAL, 44730, Guadalajara, México",0
LOMAS DE MIRAMAR,PUERTO CHAMELA,314,45060,zapopan,20.6386782,-103.4497318,OK,"PUERTO CHAMELA 314, LOMAS DE MIRAMAR, 45060, zapopan, México",0
FEDERALISMO,MONTE HIMALAYA,1416,44350,Guadalajara,20.6915679,-103.3171196,OK,"MONTE HIMALAYA 1416, FEDERALISMO, 44350, Guadalajara, México",0
18 DE MARZO,FAJA DE ORO,1783,44960,Guadalajara,20.6350171,-103.3781856,OK,"FAJA DE ORO 1783, 18 DE MARZO, 44960, Guadalajara, México",0
BLANCO Y CUELLAR,EMILIO RABAZA,2132,44730,Guadalajara,20.6795279,-103.3046447,OK,"EMILIO RABAZA 2132, BLANCO Y CUELLAR, 44730, Guadalajara, México",0
SAN RAFAEL,CARLOS GONZALEZ,280,44810,Guadalajara,20.6570889,-103.2966814,OK,"CARLOS GONZALEZ 280, SAN RAFAEL, 44810, Guadalajara, México",0
VILLA FONTANA DIAMANTE,ARENISCA,1896,45200,zapopan,20.7793015,-103.4709142,OK,"ARENISCA 1896, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
ARENALES TAPATIOS,AV GUADALUPE,132,45066,zapopan,20.6365725,-103.4603705,OK,"AV GUADALUPE 132, ARENALES TAPATIOS, 45066, zapopan, México",0
EL BATAN,ALCALDE,288,45190,zapopan,20.7208648,-103.3458239,OK,"ALCALDE 288, EL BATAN, 45190, zapopan, México",0
VIRREYES RESIDENCIAL,AV NACIONES UNI,6904,45110,zapopan,20.6989203,-103.4078335,ZERO_RESULTS,"AV NACIONES UNI 6904, VIRREYES RESIDENCIAL, 45110, zapopan, México",1
LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,20.6501203,-103.3200361,OK,"LUIS QUINTANAR 746, LOMAS DEL PARADERO, 44840, Guadalajara, México",0
MESA DE LOS OCOTES,BETABEL,23,45189,zapopan,20.765936,-103.3434788,OK,"BETABEL 23, MESA DE LOS OCOTES, 45189, zapopan, México",0
SANTA ANA TEPETITLAN,HIDALGO,35,45230,zapopan,20.619359,-103.4540669,OK,"HIDALGO 35, SANTA ANA TEPETITLAN, 45230, zapopan, México",0
EL ARENAL,PROLONGACION SA,43,45350,zapopan,20.775698,-103.6951543,OK,"PROLONGACION SA 43, EL ARENAL, 45350, zapopan, México",0
JARDINES D NVO MEXIC,SEGUNDA NORTE,5699,45138,zapopan,20.7692654,-103.4473724,OK,"SEGUNDA NORTE 5699, JARDINES D NVO MEXIC, 45138, zapopan, México",0
GENERAL REAL,PENSADOR MEXICA,1070,44400,Guadalajara,20.665244,-103.3312763,OK,"PENSADOR MEXICA 1070, GENERAL REAL, 44400, Guadalajara, México",0
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,20.7321971,-103.5392887,OK,"JILGEROS 33, LA VENTA DEL ASTILLE, 45221, zapopan, México",0
JARDINES DE LA PAZ,TEJEDORES,569,44860,Guadalajara,20.6474171,-103.3072189,OK,"TEJEDORES 569, JARDINES DE LA PAZ, 44860, Guadalajara, México",0
MARAVILLA,HACIENDA DE GUA,1124,44700,Guadalajara,20.70084,-103.30447,OK,"HACIENDA DE GUA 1124, MARAVILLA, 44700, Guadalajara, México",0
LOMAS DE RIO VERDE,DEMOSTENES,3550,44720,Guadalajara,20.685375,-103.2847818,OK,"DEMOSTENES 3550, LOMAS DE RIO VERDE, 44720, Guadalajara, México",0
SAN ANDRES,AVELINO M PRESA,3335,44810,Guadalajara,20.6611419,-103.2904612,OK,"AVELINO M PRESA 3335, SAN ANDRES, 44810, Guadalajara, México",0
LADRON DE GUEVARA,FRAY LUIS DE PA,443,44600,Guadalajara,20.6769383,-103.3717253,OK,"FRAY LUIS DE PA 443, LADRON DE GUEVARA, 44600, Guadalajara, México",0
FRACC CUSPIDE,SENDA DEL OCOTE,22,45200,zapopan,20.816668,-103.4838407,OK,"SENDA DEL OCOTE 22, FRACC CUSPIDE, 45200, zapopan, México",0
EL FORTIN,ALAMO,1359,45066,zapopan,20.6311593,-103.4835357,OK,"ALAMO 1359, EL FORTIN, 45066, zapopan, México",0
CAMPO REAL,AV CAMPO REAL P,353,45134,zapopan,20.7853367,-103.4437062,OK,"AV CAMPO REAL P 353, CAMPO REAL, 45134, zapopan, México",0
JARDINES DE STA ISAB,COMBATE DE SACR,228,44300,Guadalajara,20.7124734,-103.309643,ZERO_RESULTS,"COMBATE DE SACR 228, JARDINES DE STA ISAB, 44300, Guadalajara, México",1
ARTESANOS,INDEPENDENCIA,919,44200,Guadalajara,20.6868335,-103.3572848,ZERO_RESULTS,"INDEPENDENCIA 919, ARTESANOS, 44200, Guadalajara, México",1
MIRAVALLE II,HERMENEGILDO BU,4308,44990,Guadalajara,20.6155632,-103.3466663,OK,"HERMENEGILDO BU 4308, MIRAVALLE II, 44990, Guadalajara, México",0
AGRICOLA,DALIA,138,45236,zapopan,20.6164199,-103.4309929,OK,"DALIA 138, AGRICOLA, 45236, zapopan, México",0
HERMOSA PROVIN ZO TE,TELEFONISTAS,3331,44770,Guadalajara,20.6684351,-103.2856733,OK,"TELEFONISTAS 3331, HERMOSA PROVIN ZO TE, 44770, Guadalajara, México",0
VILLA VICENTE GUERRE,ISLA USTICA,3318,44860,Guadalajara,20.6475392,-103.2995395,OK,"ISLA USTICA 3318, VILLA VICENTE GUERRE, 44860, Guadalajara, México",0
EL BRISE?,PASEO DE LA MAT,200,45236,zapopan,20.6193793,-103.4352826,OK,"PASEO DE LA MAT 200, EL BRISE?, 45236, zapopan, México",0
PARQUES DE ZAPOPAN,OPALO,14,45138,zapopan,20.747504,-103.4189965,OK,"OPALO 14, PARQUES DE ZAPOPAN, 45138, zapopan, México",0
INF LA TUZANIA,AND OYAMELES,1124,45138,zapopan,20.7373175,-103.4153366,OK,"AND OYAMELES 1124, INF LA TUZANIA, 45138, zapopan, México",0
CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,zapopan,20.6848788,-103.4100003,ZERO_RESULTS,"PASEO DEL ARCO 4098, CONJ LOMAS ALTAS, 45128, zapopan, México",1
U H FOVISSSTE ESTADI,LISBOA,28,44307,Guadalajara,20.7140427,-103.3175821,ZERO_RESULTS,"LISBOA 28, U H FOVISSSTE ESTADI, 44307, Guadalajara, México",1
EL BATAN,ANDADOR AGUA AZ,44,45190,zapopan,20.7221877,-103.3438725,OK,"ANDADOR AGUA AZ 44, EL BATAN, 45190, zapopan, México",0
VILLA UNIVESITARIA,AV PATRIA,1446,45110,zapopan,20.697359,-103.4155674,OK,"AV PATRIA 1446, VILLA UNIVESITARIA, 45110, zapopan, México",0
ECHEVERRIA,JOSE ROJO,958,44970,Guadalajara,20.6222964,-103.3610115,OK,"JOSE ROJO 958, ECHEVERRIA, 44970, Guadalajara, México",0
MESA COLORADA PTE,DELLI,1825,45189,zapopan,20.7705003,-103.3479558,OK,"DELLI 1825, MESA COLORADA PTE, 45189, zapopan, México",0
SANTA MARIA,SAN MATEO,1407,44350,Guadalajara,20.6879833,-103.3157372,OK,"SAN MATEO 1407, SANTA MARIA, 44350, Guadalajara, México",0
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,20.69615,-103.3305,OK,"CIRCUNVALACION 258, HOGARES GUADALAJARA, 44340, Guadalajara, México",0
DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,zapopan,20.7327168,-103.3545248,OK,"FRANCISCO VILLA 27, DIVISION DL NTE ZAP, 45180, zapopan, México",0
BEATRIZ HERNANDEZ,GAZA,1333,44760,Guadalajara,20.6795627,-103.2728412,ZERO_RESULTS,"GAZA 1333, BEATRIZ HERNANDEZ, 44760, Guadalajara, México",1
RINCONADA DE HUENTITAN,JOSE MARIA CANA,5128,44250,Guadalajara,20.7241389,-103.3199847,OK,"JOSE MARIA CANA 5128, RINCONADA DE HUENTITAN, 44250, Guadalajara, México",0
POLANQUITO,MIGUEL MACIAS,3653,44969,Guadalajara,20.6177446,-103.3724473,ZERO_RESULTS,"MIGUEL MACIAS 3653, POLANQUITO, 44969, Guadalajara, México",1
12 DE DICIEMBRE,TRUENO,260,45068,zapopan,20.6491505,-103.4571066,OK,"TRUENO 260, 12 DE DICIEMBRE, 45068, zapopan, México",0
LOMAS DEL CENTINELA,PASEO DEL OLMO,328,45187,zapopan,20.7553425,-103.3792621,OK,"PASEO DEL OLMO 328, LOMAS DEL CENTINELA, 45187, zapopan, México",0
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,20.7209881,-103.3500652,ZERO_RESULTS,"PRIVADA CANTERO 1564, CANTEROS, 45190, zapopan, México",1
ZALATE II,OTILIO GONZALEZ,1116,44760,Guadalajara,20.6793445,-103.2748488,OK,"OTILIO GONZALEZ 1116, ZALATE II, 44760, Guadalajara, México",0
COLLY SITIO,ROMANA,6570,45036,zapopan,20.6539128,-103.4391923,OK,"ROMANA 6570, COLLY SITIO, 45036, zapopan, México",0
LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,zapopan,20.6401759,-103.4491199,OK,"PUERTO TAMPICO 80, LOMAS DE MIRAMAR, 45060, zapopan, México",0
EL COLLY URBANO I,MELCHOR OCAMPO,1233,45070,zapopan,20.6448667,-103.4405716,OK,"MELCHOR OCAMPO 1233, EL COLLY URBANO I, 45070, zapopan, México",0
BATALLON SN PATRICIO,CALZADA INDEPEN,503,44300,Guadalajara,20.7164167,-103.3194369,OK,"CALZADA INDEPEN 503, BATALLON SN PATRICIO, 44300, Guadalajara, México",0
TETLAN,JOSE RAMOS,4342,44820,Guadalajara,20.6607945,-103.2718488,OK,"JOSE RAMOS 4342, TETLAN, 44820, Guadalajara, México",0
HUENTITAN EL BAJO,VOLCAN VIRGEN,182,44250,Guadalajara,20.7305287,-103.3169957,OK,"VOLCAN VIRGEN 182, HUENTITAN EL BAJO, 44250, Guadalajara, México",0
MEZQUITAN COUNTRY,DIAGONAL NAJERA,1876,44260,Guadalajara,20.6923623,-103.3656108,OK,"DIAGONAL NAJERA 1876, MEZQUITAN COUNTRY, 44260, Guadalajara, México",0
BEATRIZ HERNANDEZ,MARGARITA GUTIE,3497,44760,Guadalajara,20.6814629,-103.2848051,OK,"MARGARITA GUTIE 3497, BEATRIZ HERNANDEZ, 44760, Guadalajara, México",0
INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,20.704908,-103.3332698,OK,"ROGELIO BACON 2280, INDEPENDENCIA, 44290, Guadalajara, México",0
U H EL ZALATE,JOSE FERNANDEZ,1123,44760,Guadalajara,20.6786279,-103.2740842,OK,"JOSE FERNANDEZ 1123, U H EL ZALATE, 44760, Guadalajara, México",0
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,20.6333153,-103.4591793,OK,"CROMITA 69, ARENALES TAPATIOS, 45066, zapopan, México",0
BOSQUE ESCONDIDO,PASEO DE LOS AL,10,45180,zapopan,20.7207014,-103.3709969,OK,"PASEO DE LOS AL 10, BOSQUE ESCONDIDO, 45180, zapopan, México",0
DEL FRESNO,CIPRES,1738,44900,Guadalajara,20.6579742,-103.3660875,OK,"CIPRES 1738, DEL FRESNO, 44900, Guadalajara, México",0
INDEPENDENCIA PTE,ROGELIO BACON,1676,44290,Guadalajara,20.704908,-103.3332698,OK,"ROGELIO BACON 1676, INDEPENDENCIA PTE, 44290, Guadalajara, México",0
COPALITA,AV AMARANTO,175,45200,zapopan,20.8101768,-103.4544621,OK,"AV AMARANTO 175, COPALITA, 45200, zapopan, México",0
U. H. BENITO JUAREZ II,CREDITO,4049,44770,Guadalajara,20.6660172,-103.2749591,OK,"CREDITO 4049, U. H. BENITO JUAREZ II, 44770, Guadalajara, México",0
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,20.6549543,-103.2980962,ZERO_RESULTS,"RAMOS ARIZPE 451, ELECTRICISTAS, 44810, Guadalajara, México",1
LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,zapopan,20.7155297,-103.4193903,OK,"BOULEVARD PUERT 5430, LA FLORESTA DEL COLLI, 45116, zapopan, México",0
REAL DE TESISTAN,PRIVADA EMILIAN,28,45200,zapopan,20.7849879,-103.4749095,OK,"PRIVADA EMILIAN 28, REAL DE TESISTAN, 45200, zapopan, México",0
