colonia,calle,No.Casa,C.P.,Ciudad,lat,lon,geo_status,direccion_consultada,aprox_por_cp
TETLAN,JOSE RAMOS,4342,44820,Guadalajara,20.6607945,-103.2718488,OK,"JOSE RAMOS 4342, TETLAN, 44820, Guadalajara, México",0
EL CENTINELA 2,HIDALGO,310,45187,zapopan,20.7588184,-103.3796682,OK,"HIDALGO 310, EL CENTINELA 2, 45187, zapopan, México",0
ZALATE II,OTILIO GONZALEZ,1116,44760,Guadalajara,20.6793445,-103.2748488,OK,"OTILIO GONZALEZ 1116, ZALATE II, 44760, Guadalajara, México",0
"FRACC, LOS MOLINOS",PLATA,70,45200,zapopan,20.8193378,-103.4428879,OK,"PLATA 70, FRACC, LOS MOLINOS, 45200, zapopan, México",0
COUNTRY CLUB,AV JORGE ALVARE,1535,44610,Guadalajara,20.7021029,-103.367393,ZERO_RESULTS,"AV JORGE ALVARE 1535, COUNTRY CLUB, 44610, Guadalajara, México",1
REVOLUCION SEGUNDA SECCION,REVOLUCION,51,45200,zapopan,20.8271097,-103.4344083,OK,"REVOLUCION 51, REVOLUCION SEGUNDA SECCION, 45200, zapopan, México",0
HIGUERILLAS,MARIANO RODRIGU,2669,44470,Guadalajara,20.6327983,-103.3489234,OK,"MARIANO RODRIGU 2669, HIGUERILLAS, 44470, Guadalajara, México",0
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,20.7155528,-103.3156425,OK,"PRIV OPALO 17, BOSQUES D LA CANTERA, 44306, Guadalajara, México",0
ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,20.6256839,-103.3666996,OK,"JOSE ARTEAGA 2985, ECHEVERRIA, 44970, Guadalajara, México",0
LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,zapopan,20.7155297,-103.4193903,OK,"BOULEVARD PUERT 5430, LA FLORESTA DEL COLLI, 45116, zapopan, México",0
LA ESTRADA,HIDALAGO,6,45200,zapopan,20.7928023,-103.475746,OK,"HIDALAGO 6, LA ESTRADA, 45200, zapopan, México",0
OBLATOS PONIENTE,HACIENDA LA PUR,2415,44700,Guadalajara,20.6958496,-103.2980962,OK,"HACIENDA LA PUR 2415, OBLATOS PONIENTE, 44700, Guadalajara, México",0
U H LAZARO CARDENAS,OTHON BLANCO CA,4087,44490,Guadalajara,20.6214684,-103.3341835,ZERO_RESULTS,"OTHON BLANCO CA 4087, U H LAZARO CARDENAS, 44490, Guadalajara, México",1
VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,zapopan,20.724594,-103.3668962,OK,"PABLO QUIROGA 215, VILLAS SAN IGNACIO, 45180, zapopan, México",0
SANTA MARIA,SAN MATEO,1407,44350,Guadalajara,20.6879833,-103.3157372,OK,"SAN MATEO 1407, SANTA MARIA, 44350, Guadalajara, México",0
PARQUE INDUST EL ALA,FUNDICION,2131,44490,Guadalajara,20.6255231,-103.3340945,OK,"FUNDICION 2131, PARQUE INDUST EL ALA, 44490, Guadalajara, México",0
EL ARENAL,PROLONGACION SA,43,45350,zapopan,20.775698,-103.6951543,OK,"PROLONGACION SA 43, EL ARENAL, 45350, zapopan, México",0
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,20.6494332,-103.4073144,OK,"QUETZALCOATL 232, CIUDAD DEL SOL, 45050, zapopan, México",0
CAMPO REAL,AV CAMPO REAL P,353,45134,zapopan,20.7853367,-103.4437062,OK,"AV CAMPO REAL P 353, CAMPO REAL, 45134, zapopan, México",0
MEZQUITAN COUNTRY,DIAGONAL NAJERA,1876,44260,Guadalajara,20.6923623,-103.3656108,OK,"DIAGONAL NAJERA 1876, MEZQUITAN COUNTRY, 44260, Guadalajara, México",0
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,20.6413488,-103.4276284,OK,"VOLCAN VESUBIO 2321, EL COLLY URBANO I, 45070, zapopan, México",0
DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,zapopan,20.7327168,-103.3545248,OK,"FRANCISCO VILLA 27, DIVISION DL NTE ZAP, 45180, zapopan, México",0
SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,20.7021367,-103.3110864,OK,"PUERTO SOTO LA 2280, SAN VICENTE, 44330, Guadalajara, México",0
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,20.6236348,-103.3945976,OK,"JAIME TORRES B 3090, U H EL SAUZ INF, 44987, Guadalajara, México",0
OBLATOS PONIENTE,HACIENDA DE TAL,2191,44700,Guadalajara,20.6958496,-103.2980962,ZERO_RESULTS,"HACIENDA DE TAL 2191, OBLATOS PONIENTE, 44700, Guadalajara, México",1
LA AURORA,SALVADOR LOPEZ,1750,44790,Guadalajara,20.6615108,-103.2837726,OK,"SALVADOR LOPEZ 1750, LA AURORA, 44790, Guadalajara, México",0
AMERICANA,COLONIAS,221,44160,Guadalajara,20.6727444,-103.3658586,OK,"COLONIAS 221, AMERICANA, 44160, Guadalajara, México",0
BARRANQUITAS,PINO SUAREZ,879,44270,Guadalajara,20.6902983,-103.3467196,OK,"PINO SUAREZ 879, BARRANQUITAS, 44270, Guadalajara, México",0
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,20.6333153,-103.4591793,OK,"CROMITA 69, ARENALES TAPATIOS, 45066, zapopan, México",0
LADRON DE GUEVARA,FRAY LUIS DE PA,443,44600,Guadalajara,20.6769383,-103.3717253,OK,"FRAY LUIS DE PA 443, LADRON DE GUEVARA, 44600, Guadalajara, México",0
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,20.7209881,-103.3500652,ZERO_RESULTS,"PRIVADA CANTERO 1564, CANTEROS, 45190, zapopan, México",1
BLANCO Y CUELLAR,EMILIO RABAZA,2132,44730,Guadalajara,20.6795279,-103.3046447,OK,"EMILIO RABAZA 2132, BLANCO Y CUELLAR, 44730, Guadalajara, México",0
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,20.6958496,-103.2980962,ZERO_RESULTS,"HACIENDA LA GAV 3208, OBLATOS PONIENTE, 44700, Guadalajara, México",1
LA HACIENDITA,SAN MARTIN,2341,45230,zapopan,20.614487,-103.4510511,OK,"SAN MARTIN 2341, LA HACIENDITA, 45230, zapopan, México",0
MARAVILLA,MESA DEL NORTE,1272,44700,Guadalajara,20.6995569,-103.304327,OK,"MESA DEL NORTE 1272, MARAVILLA, 44700, Guadalajara, México",0
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,20.6407578,-103.4490409,OK,"BAHIA MAGDALENA 5, MIRAMAR, 45060, zapopan, México",0
FRACC CUSPIDE,SAN MATEO 1155,27,45200,zapopan,20.7948552,-103.4680094,OK,"SAN MATEO 1155 27, FRACC CUSPIDE, 45200, zapopan, México",0
VILLA FONTANA DIAMANTE,FUENTE BRILLANT,1730,45200,zapopan,20.7792911,-103.4708797,OK,"FUENTE BRILLANT 1730, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
PARQUES DE ZAPOPAN,OPALO,14,45138,zapopan,20.747504,-103.4189965,OK,"OPALO 14, PARQUES DE ZAPOPAN, 45138, zapopan, México",0
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,20.6456359,-103.3754284,OK,"REYES CATOLICOS 2151, JARDINES DE LA CRUZ, 44950, Guadalajara, México",0
FRACC PALERMO,MARINA,204,45200,zapopan,20.8156952,-103.4614959,OK,"MARINA 204, FRACC PALERMO, 45200, zapopan, México",0
ARANDAS,HACIENDA DEL CO,3363,44720,Guadalajara,20.6915829,-103.287272,OK,"HACIENDA DEL CO 3363, ARANDAS, 44720, Guadalajara, México",0
EL BRISE#O,CONSTELACION,7,45236,zapopan,20.622525,-103.4358741,OK,"CONSTELACION 7, EL BRISE#O, 45236, zapopan, México",0
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,20.7621201,-103.3342766,OK,"VISTA BONITA 739, VISTA HERMOSA, 45189, zapopan, México",0
VALENTIN GOMEZ FARIA,JUAN DE DIOS CO,12,44977,Guadalajara,20.6184232,-103.3637828,ZERO_RESULTS,"JUAN DE DIOS CO 12, VALENTIN GOMEZ FARIA, 44977, Guadalajara, México",1
INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,20.704908,-103.3332698,OK,"ROGELIO BACON 2280, INDEPENDENCIA, 44290, Guadalajara, México",0
MESA DE LOS OCOTES,PASEO DE LOS PI,3153,45189,zapopan,20.7641349,-103.3399585,ZERO_RESULTS,"PASEO DE LOS PI 3153, MESA DE LOS OCOTES, 45189, zapopan, México",1
BOSQUES D L VICTORIA,PENINSULA,2713,44540,Guadalajara,20.6469377,-103.392191,OK,"PENINSULA 2713, BOSQUES D L VICTORIA, 44540, Guadalajara, México",0
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,20.6568141,-103.3955556,ZERO_RESULTS,"AV ECONOMOS 6951, RINCONADA DEL BOSQUE, 44510, Guadalajara, México",1
LOMAS DEL PRADERO,AV PRESIDENTE,2235,44840,Guadalajara,20.6471994,-103.3132516,OK,"AV PRESIDENTE 2235, LOMAS DEL PRADERO, 44840, Guadalajara, México",0
VALLE REAL,AV RAMON CORONA,2748,45019,zapopan,20.7350169,-103.4591247,OK,"AV RAMON CORONA 2748, VALLE REAL, 45019, zapopan, México",0
RINCONADA DE HUENTITAN,JUAN CARRASCO,5234,44250,Guadalajara,20.7334817,-103.3218215,OK,"JUAN CARRASCO 5234, RINCONADA DE HUENTITAN, 44250, Guadalajara, México",0
GENERAL REAL,MARCONI,17,44400,Guadalajara,20.6682224,-103.3241833,OK,"MARCONI 17, GENERAL REAL, 44400, Guadalajara, México",0
VALLE DE LOS MOLINOS,BERNA,75,45200,zapopan,20.8557347,-103.4231866,OK,"BERNA 75, VALLE DE LOS MOLINOS, 45200, zapopan, México",0
SANTA ELENA,ASTURIAS,1581,44230,Guadalajara,20.714497,-103.3376018,OK,"ASTURIAS 1581, SANTA ELENA, 44230, Guadalajara, México",0
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,20.69615,-103.3305,OK,"CIRCUNVALACION 258, HOGARES GUADALAJARA, 44340, Guadalajara, México",0
HUENTITAN EL BAJO,VOLCAN FUJIYAMA,4413,44250,Guadalajara,20.7390409,-103.3189799,OK,"VOLCAN FUJIYAMA 4413, HUENTITAN EL BAJO, 44250, Guadalajara, México",0
REAL QUINTAS DEL VALLE,CIRCUITO REAL S,0,45138,zapopan,20.7531188,-103.4361485,OK,"CIRCUITO REAL S 0, REAL QUINTAS DEL VALLE, 45138, zapopan, México",0
MORELOS,PELICANO,1272,44910,Guadalajara,20.6492816,-103.3565418,OK,"PELICANO 1272, MORELOS, 44910, Guadalajara, México",0
JARDINES  DEL BOSQUE,PLACERES,806,44520,zapopan,20.6652714,-103.3920469,OK,"PLACERES 806, JARDINES  DEL BOSQUE, 44520, zapopan, México",0
VILLA FONTANA DIAMANTE,FUENTE GRAFITO,8884,45200,zapopan,20.7794945,-103.4746692,OK,"FUENTE GRAFITO 8884, VILLA FONTANA DIAMANTE, 45200, zapopan, México",0
